class,requested_size,seed,return_code,time_taken,status,total_tests,ok_tests,failed_tests,node_covered,nc,total_nodes,edge_covered,ec,total_edges,total_ic,ic,total_bc,bc
SimpleCounterBES,801,27f7937e,0,2.512152910232544,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,619bc7b5,0,2.3742451667785645,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,6e9cfbe6,0,2.3958399295806885,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,684929e4,0,2.4001970291137695,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,f36ae7d,0,2.46104097366333,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,5468bafc,0,2.4027178287506104,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,5b1d861,0,2.4166550636291504,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,52ab51fa,0,2.3678090572357178,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,49747ac8,0,2.4648478031158447,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,618081f7,0,2.419034004211426,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,5f599d7c,0,2.419671058654785,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,718ff02b,0,2.4609720706939697,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,127e5a49,0,2.4657201766967773,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,5e29431e,0,2.5375940799713135,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,76fab1d3,0,2.47212290763855,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,801,6faacc25,0,2.5157289505004883,ok,801,801,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,6d72382b,0,2.6271791458129883,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,6973a84a,0,2.50166392326355,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,31b6f046,0,2.5652289390563965,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,7551fa76,0,2.632962942123413,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,1f48f3db,0,2.5675859451293945,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,30644cb2,0,2.5673608779907227,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,68dbff86,0,2.573315143585205,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,7cc60f,0,2.5631320476531982,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,72124f8c,0,2.5626368522644043,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,550d667d,0,2.529946804046631,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,54515e11,0,2.5120959281921387,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,74cf74d1,0,2.58145809173584,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,15a657bc,0,2.6671810150146484,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,4c875d0e,0,2.511974334716797,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,25908f4b,0,2.557009696960449,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,6ff9d73,0,2.537583112716675,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,692a6da8,0,2.57004714012146,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,34428682,0,2.504601001739502,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,452907bc,0,2.637317657470703,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,a4edd6a,0,2.5118489265441895,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,3f7a99e8,0,2.5527408123016357,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,792cf95c,0,2.4683001041412354,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,238a895b,0,2.5699641704559326,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,68fd3ad5,0,2.573301076889038,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,3a1ad7ec,0,2.608816146850586,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,25577e74,0,2.6171579360961914,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,5361d006,0,2.6103742122650146,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,aeafb04,0,2.5492868423461914,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,2a87f16e,0,2.5669751167297363,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,901,3af90c5a,0,2.473945140838623,ok,901,901,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,45a1ddc1,0,2.782172918319702,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,7fa28ef1,0,2.6153438091278076,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,4f12b992,0,2.609060049057007,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,71e88297,0,2.6791188716888428,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,6455c38c,0,2.627847909927368,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,2497e5be,0,2.7167398929595947,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,6f9412cf,0,3.224868059158325,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,1b5aaab7,0,3.0671420097351074,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,2bb9c163,0,2.705665111541748,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,4edb959,0,2.668084144592285,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,a0b3588,0,2.639653205871582,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,3c1029a6,0,2.601125717163086,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,4a64aa14,0,2.603504180908203,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,1cb1433,0,2.714776039123535,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,2a681a65,0,2.704395055770874,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,5a5ca6,0,2.6720292568206787,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,4b5267ce,0,2.642948865890503,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,3482c245,0,2.690469980239868,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,fed456,0,2.7363502979278564,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,35f9474f,0,2.759539842605591,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,7d99e349,0,2.6688232421875,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,77f96b1,0,2.5671470165252686,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,d312fac,0,2.6715118885040283,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,26eb8cf2,0,2.674957036972046,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,1001,7d225328,0,2.717453956604004,ok,1001,1001,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
