class,depth,seed,return_code,time_taken,status,total_tests,ok_tests,failed_tests,node_covered,nc,total_nodes,edge_covered,ec,total_edges,trie_total_path,total_ic,ic,total_bc,bc
JavaNioServerSocket3SUT,2,519bf31b,0,2.105339765548706,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,741e1bb4,0,1.866286039352417,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,255af39c,0,1.9796249866485596,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,47a03ea9,0,2.0979321002960205,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,4da81176,0,2.0921790599823,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,76551033,0,2.049889087677002,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,5f663a8c,0,2.1750168800354004,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,10516ec7,0,1.9265270233154297,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,7d8cd795,0,1.882422685623169,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,11984218,0,2.0042951107025146,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,4879590,0,2.222256898880005,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,3f701b62,0,2.0967860221862793,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,46014b5a,0,2.052624225616455,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,27ab37e1,0,1.9563870429992676,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,61ef7bdd,0,1.8313510417938232,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,70369857,0,2.010995864868164,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,53f5bb7e,0,2.057919979095459,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
